src,dst
16378,39526
15497,35347
18014,44577
7397,23687
1181,5072
4853,35265
44560,47788
8488,47863
41087,43819
20380,37019
16550,30369
21717,29171
25115,25584
9940,24689
10084,27821
25321,48872
36377,40008
33163,46156
42755,44621
10545,16138
495,27375
4249,17973
1419,39545
12530,48138
21046,25741
32136,33457
12489,22473
39915,45476
723,15117
3923,21371
8994,9131
9222,22544
22133,26763
13663,16324
21056,46027
22267,45422
14115,39988
3856,23532
6946,19792
15663,42940
4205,4438
12379,24183
2681,29429
10732,21225
4600,11383
4108,4505
1624,33884
5503,12877
35440,35496
32148,40233
11014,40536
29899,31757
1852,28823
21463,27318
632,12346
46022,47882
2642,46066
2292,26062
5369,10783
38948,42253
26469,27111
28125,39954
5607,25658
9062,16189
12553,12793
42803,46489
8969,13746
26032,49741
11990,13619
36452,43699
20891,43492
8575,42866
37604,40235
49470,49670
39102,49486
29761,48388
2626,31950
13333,29348
32995,43646
17193,40344
3299,11290
32010,49667
22100,39781
21418,43359
14662,20104
12191,17665
11386,41589
8806,15795
26414,28501
3941,40743
21164,25692
23870,37827
45304,46861
26972,30714
39545,48901
7116,31634
34285,41240
22809,31960
11560,34013
16416,48946
18072,24074
1640,33208
19304,24346
30450,48209
27788,42762
14303,25247
759,16197
8599,32656
25600,36474
7598,21959
44083,47128
12792,24836
12961,42550
29702,47003
33814,42005
12576,29907
25626,34662
16776,24756
30230,42958
1401,16603
16720,33492
7753,15831
6413,49799
12366,48756
12418,38366
4672,27204
2993,13411
1524,43771
15100,19525
31271,41383
16182,16820
28359,41423
27358,37142
16002,34380
25740,44748
43551,49869
5934,16738
9989,15370
4568,49485
657,45317
34291,48201
10733,28885
3078,30673
26448,49938
25042,43659
7249,44005
7794,12048
1730,19114
3759,37423
144,43227
15111,49111
1729,28311
5360,14372
21920,22951
43562,43992
25263,45698
4871,40976
2596,44111
16102,49671
21018,40526
2586,30591
5866,45442
40814,48600
38727,38954
21516,41934
9599,41579
17938,39669
3893,40247
43293,47143
17738,32441
11271,45506
1275,33594
25557,35191
16712,19213
12935,26187
20466,22643
33890,46298
44036,48355
13463,15726
9699,27823
4130,6575
38736,47711
15801,32538
16861,26102
21784,46421
21003,46610
485,3088
5931,42430
34377,39219
32670,39620
13111,24319
9700,34060
9443,14247
26185,34386
970,28420
1666,39235
20302,34670
32378,45635
1948,35915
8100,11700
15703,49349
30665,44309
37793,49420
21611,46651
8941,41363
29983,47887
2086,28682
7419,34347
23437,48793
8747,35081
5636,18696
1404,48475
8461,21663
27350,37169
735,34538
1576,39318
2698,29596
10856,48808
30995,49674
894,32316
18382,32088
38087,46460
39551,47055
1955,22318
14328,17062
2319,46946
2565,43969
12907,36516
24447,31259
4021,20537
1038,45277
3151,43312
30883,45676
44828,48654
10435,14227
20183,25283
19310,38715
31380,40066
22767,22903
13478,21995
17409,25287
9001,15726
15605,28007
5099,33524
37344,41814
23686,31696
10985,24843
14286,34155
18266,20370
26233,43020
15655,28474
8770,9535
3255,17597
10012,43706
3787,33673
7519,33372
4822,48118
14805,46239
37592,41512
14985,15847
12283,30249
23452,44482
12253,33790
6798,13610
12478,42768
3620,8835
33906,35772
13177,21077
4311,46101
18256,49079
12463,45119
8203,36633
3460,14969
6107,29153
33250,39790
805,5805
14012,44509
39285,47447
13268,47209
18529,47144
23846,42507
17005,30256
15778,35266
8989,23205
7154,33028
16209,37704
14910,29794
1522,34843
12625,32241
5261,17963
15373,40815
25361,35116
9640,37660
10511,24155
30718,46093
38927,45645
2508,28643
26663,28213
30487,37300
15091,34686
17444,20130
14608,27924
12870,29012
11876,14568
11774,14291
2222,37856
10564,11334
10933,32142
15420,30431
13425,49421
25618,26262
39132,43017
31575,41176
9089,35463
36215,36297
5294,19200
31469,49825
44423,49210
33360,36901
5263,33850
14626,38679
33063,46706
23535,33704
130,28216
8453,16004
24271,29608
23065,28305
39872,49593
20071,26091
5469,8062
26639,45131
26603,43222
21285,32173
15309,41338
4043,23008
4967,29543
28906,34184
37433,38741
35884,42734
12412,33772
25419,44869
23609,44391
8515,25900
11494,14250
2014,37129
14246,20314
2444,36713
21347,46233
12751,43037
5930,15977
6516,38732
10940,22709
3469,27058
14708,17901
6891,20859
19058,38358
12310,32714
13309,28254
45025,49786
29262,30971
38232,46651
2819,44854
1558,5745
32167,38031
30075,34457
19309,45524
29445,40477
12699,29264
6414,12010
20207,21010
32682,45078
10582,20907
15848,31766
22943,48071
36859,43141
39679,45764
42643,42851
5035,17353
15649,18724
16366,24000
20694,34310
10173,22550
30709,36850
17481,39148
3658,31437
12559,19431
36532,49320
2725,37648
309,35640
1786,23665
30359,33061
20311,20959
9724,27827
857,49997
27719,35509
170,20020
17348,18058
8703,27775
2226,4689
17069,19397
10538,40583
11353,46394
22859,35137
1919,49269
5330,20280
3837,4957
8574,35474
44143,47610
43711,47953
16933,25171
3150,21023
32621,37985
2714,17460
4180,40759
31566,48148
8776,29192
2121,6743
19425,45833
9312,29926
24967,39594
24613,28516
16311,20105
18805,33293
13410,24498
25833,48376
539,44561
25243,38711
20825,45100
5522,15912
4227,40955
2357,22676
20697,45854
757,19564
2286,30380
12570,13123
4931,9028
28224,48984
33412,38083
9531,17582
7701,27749
28440,40880
5270,11877
15725,25269
7142,40028
665,16942
8320,8738
15447,23046
2158,31484
2339,16778
11269,16844
34120,43623
38201,43476
11960,43530
4262,6021
2765,6040
3615,44117
19264,40007
29169,36717
12736,23749
3367,38353
1241,9531
10041,28018
18203,27724
38338,48096
23402,37361
16894,19126
8302,38303
1425,34723
21715,47836
23488,30719
9582,34085
1712,33999
2175,22389
16080,38800
25827,34170
30740,43221
14435,16667
33855,41231
29048,34104
11718,29256
39020,48251
31257,48816
9291,33505
12517,34564
27838,40946
38424,47439
27032,36352
16502,43754
30514,35122
10960,30745
2182,22405
10118,45742
4771,33201
34858,41801
43896,49506
10615,20884
4884,46849
28198,32971
27448,28309
16118,30932
11354,21223
13257,44523
27295,43528
48179,48712
39898,47594
26675,47984
10919,24678
1818,10989
42595,49063
5091,17499
8264,9098
861,34519
32567,44783
43186,46498
24676,37404
45271,49655
29296,37565
11679,29277
28932,41984
28968,41641
1375,42095
17694,34747
5619,37216
17247,27642
34469,45200
22575,32963
35269,43563
13946,40961
15311,27991
2892,13654
13044,35905
32527,47986
10706,22476
31624,33660
35204,41633
34454,41135
15628,49740
36998,41608
3671,10359
37568,46834
26887,41989
15782,47174
33301,48511
8148,39259
12101,14983
2231,37707
17454,41302
13721,19501
34169,40370
6858,8457
14364,19378
30430,31586
38793,41404
11994,19997
26688,40998
9394,48639
20028,31037
15229,35105
3406,8748
37866,37981
11844,43815
26503,45382
15830,46060
584,47931
1618,5585
9877,38435
37364,46630
1628,35320
16849,36590
20111,39558
11672,24268
3459,37806
33206,37670
2859,23289
5013,21325
24904,35675
35356,38216
20599,29698
4704,36785
1586,3768
25922,34675
10457,37182
18332,37612
9109,15824
40026,48263
7151,43741
19419,22419
11698,42835
13278,27575
4203,35456
19508,25120
16404,41959
35802,38683
3449,49519
4478,47934
10703,40971
7582,43146
29404,29631
2066,31358
34042,41675
25717,27453
26840,33417
11750,26379
23076,39098
9700,38492
30010,40960
7972,13503
7598,27814
25840,48205
16751,28861
39971,47401
21452,46889
11653,49077
1718,11777
12674,25717
8368,10470
12762,14984
19366,37845
6978,25073
29534,47797
6260,35410
10295,39082
13474,40295
8931,13027
20889,44682
45591,49339
745,24224
453,1192
12111,46141
2112,24886
5696,17517
118,21847
25831,37889
1637,21395
30769,38891
16027,35569
6347,28589
14496,20920
4292,40358
3487,35235
12149,22489
11840,37949
13988,15791
10788,49164
2543,49955
10379,18377
1078,45725
8359,9953
16034,28819
18346,46662
11809,45402
28542,32244
10027,16390
6169,29606
8226,42793
4339,46189
5109,29626
24253,35825
23096,48744
3458,29178
24091,24163
4017,24446
21110,46320
12077,43123
20938,27554
11796,34213
17261,32480
31780,38174
174,20220
14570,44008
21189,47552
18042,48506
8868,40166
31808,42851
17579,40868
16770,31839
25758,37545
7207,32614
26384,40451
5363,26136
28280,34287
11729,46173
28434,44553
1209,47847
6823,16409
19594,28919
2809,11362
6966,39318
21030,37292
29179,29623
17877,18052
4891,7832
6269,41864
27461,47201
39570,48480
7946,42752
14295,31129
18216,33733
25995,27285
30727,44626
9315,30655
26185,30792
18925,48193
19980,41413
850,49607
6013,46755
28575,30798
13762,41596
26026,46196
20606,47702
1118,18281
22473,35882
7276,14260
3016,5774
14997,33471
8307,37631
41147,45350
42642,45258
15311,34570
36532,45563
4379,8946
33644,48663
20402,23736
34374,41369
38338,39883
5837,21050
9670,34387
3010,18010
36588,40210
27508,49999
16669,30982
6589,45760
29115,30146
13808,31741
6712,41629
571,7158
36718,48547
2124,16870
26654,44610
1499,3986
3533,33219
9928,12172
20674,22330
2432,5322
15501,46344
5196,8013
29188,41362
4475,36546
21634,31124
40458,43569
13217,19565
747,31304
29408,36383
42045,46449
22993,49638
3545,10948
12694,33753
297,516
17554,43924
14349,30910
19548,40547
7581,17474
39056,42327
35945,38774
24569,34636
33018,44198
35592,49798
17668,21580
24367,44301
16945,25157
26031,31398
7216,35254
753,8868
10042,45239
14616,25777
2784,14418
27523,43086
21122,48103
10772,12281
37798,44210
22380,33731
1256,26054
7654,11694
6721,17905
30749,44495
2616,28955
8778,11844
27139,33647
43047,44515
10547,39116
18212,31600
2893,8295
21981,46642
20065,28018
586,29642
38844,39946
15465,27011
713,18837
41507,41831
19602,49427
11951,35873
37871,42594
2822,19382
11287,23061
25303,47382
16389,45597
22802,36433
2135,9784
22269,39353
10071,13873
13636,20814
6647,47538
11220,12390
17017,42887
4397,29792
19536,28778
11877,45908
31252,48098
21235,24729
30104,39603
21789,26069
21603,29851
8940,18564
3393,47090
32971,49589
11927,36576
30186,35471
47429,47490
18553,34121
1029,26024
14548,49539
19337,38367
46480,49004
3238,47152
20451,31413
19912,33387
27505,34885
18795,37037
11375,15310
21788,46196
23799,46206
35403,35484
12156,37752
20657,41088
2705,47039
2228,18592
31479,33336
3152,14547
12751,48892
8003,20468
1075,38800
14099,15569
7756,11142
41463,47493
19457,45615
4456,23151
30327,46949
9649,10342
6977,39670
25738,46131
8189,19288
9762,14191
28635,44248
25620,41157
16434,34712
29097,39583
7435,37515
39530,45080
3288,3831
6419,44223
19540,49972
14346,38427
14843,45649
21341,43948
27693,49592
2513,23433
26077,39531
8620,34908
2780,8501
30302,44798
19316,44979
20060,23031
11436,31373
15799,34322
36373,47948
25165,45838
29668,31828
34058,45268
11928,48050
3365,31004
36606,36815
5514,22280
18034,31007
8724,25058
17593,39932
4525,43643
12052,42609
7103,14653
4294,41266
16532,46897
27572,27731
22066,29463
36707,47420
38727,49428
18254,45276
4203,15484
19142,26490
1622,44930
4044,8257
22651,29335
5704,47637
7344,43762
15801,36246
3977,42498
23865,33165
18450,41431
8714,18304
32560,46166
28501,37212
18450,22183
39426,49587
3048,32586
16698,18677
32582,46864
13405,39027
701,21323
10977,32498
8751,13648
4182,27038
5516,8339
44053,46351
38919,42027
1436,4924
31510,40838
7818,31910
12171,34171
11781,43785
10464,23992
26440,49516
3997,43473
16183,22553
6541,19063
39444,41094
23314,34351
23805,25543
8542,45150
10275,37302
22600,22930
13289,40922
44730,49195
20914,42675
9279,9953
25401,40964
31034,34843
22966,34018
4780,23358
23745,27340
43608,49468
4999,28357
9944,27524
7737,13612
10574,10924
2662,34778
7466,18222
23920,41866
24201,29276
19197,25742
27657,29077
18193,46073
643,39007
8456,38559
11092,38621
26997,36386
4458,27629
1714,19928
17884,48701
28454,32804
2156,7441
2376,47374
13240,36842
3494,8863
4172,7795
27237,40010
16000,25828
3617,19816
11498,40440
19459,36480
26432,44686
28382,34621
29828,43682
413,988
254,19425
8991,21348
13424,36370
10395,12470
44411,46193
19102,34930
2920,32161
2121,30236
36508,42217
21444,45068
5289,15075
2766,31694
7085,17375
10272,42615
5217,36140
9646,20461
25829,38916
10954,42420
26613,36746
36591,46574
27933,42500
13775,26397
26881,40883
22311,45003
10813,26350
17949,32076
34505,47329
17811,32142
2712,46518
3983,11255
15484,26419
17678,23884
9809,33068
13665,28107
29548,47024
21570,43463
21478,39710
26179,26439
8157,37313
38189,45452
8030,11874
28719,29422
16437,34796
31645,43775
33727,46661
30052,34664
33768,36082
28164,39191
2549,13104
13629,22384
4226,26824
35538,37161
33112,34465
19039,45073
38301,43414
8201,28910
3810,35247
6334,21482
8554,46933
10353,20457
139,43371
2642,41561
19321,45136
33225,41697
8359,46465
16079,37158
1078,14694
4431,24196
15472,20716
28934,47861
4243,24145
31785,43381
32504,42314
11969,37284
15071,43003
2966,17714
3401,24058
14882,20850
684,20432
19675,23383
35897,48182
16559,19486
3234,28267
17081,34874
3018,39754
37128,48983
19384,38668
17902,43883
22572,31299
4079,42588
26727,28657
29655,36667
41640,49022
2145,14690
26110,37548
2555,41915
3237,19089
7120,31035
18015,28484
4172,35582
19389,29563
516,34969
4465,26035
12089,18518
39268,39392
7455,24343
14089,28919
13120,35473
20025,33187
8137,24148
979,33158
18415,39156
4346,28006
14238,19593
16078,41413
31604,48981
11715,23380
286,3366
20180,20643
23424,35837
18330,23018
4994,44442
34746,48814
22358,36042
28738,30148
36808,49513
10306,16049
27836,31508
4210,8116
11085,19951
20453,31540
12234,37716
43391,44732
11839,34154
14228,15091
17248,45321
16961,35465
24810,36926
5608,43554
15033,49261
6193,40043
32990,47037
16782,49463
19480,37571
48172,48379
10798,29693
27253,33560
8737,12600
5410,33366
8610,35456
12057,18956
3446,38837
13244,14547
3503,15959
16794,17393
22744,48886
12753,33154
8021,44860
47638,48795
26222,46002
21019,36623
29883,40573
23968,28514
40932,48288
22727,36824
21582,47848
27243,36605
10035,46272
10903,13248
10897,39097
130,23898
6452,43663
28104,32211
26829,28105
11703,27826
33529,47264
18826,22013
16127,47266
28660,32843
9678,48105
9017,10681
5407,41712
17011,30990
15764,19106
14797,19317
18727,48802
931,44713
1182,42080
29142,29584
21487,31372
13535,38801
239,28355
5146,21376
6674,10090
18779,28963
13048,25881
30860,40272
2778,15652
36705,38006
33224,35674
42401,48449
25529,44479
25785,42190
25066,36841
25256,49016
7511,23015
44115,45432
406,41485
4552,42487
2061,32226
19089,29539
28173,46287
38901,44562
23965,27411
2614,36347
28913,33265
43021,44343
12392,31030
14043,43529
1215,30485
10147,13628
29538,49532
34799,49467
13623,25415
611,3394
23873,37621
27,9759
12655,34823
14469,49006
13341,25702
42223,48685
20706,30002
27956,30380
11687,21950
36113,45957
29329,34240
12642,17218
13367,40105
10532,13038
2216,12865
15666,44157
1007,32010
7129,28332
26249,39799
22321,36778
4118,16315
26209,42652
2093,47174
39061,48176
12733,39186
5530,19406
7099,10373
21480,33129
627,23094
35165,40906
30463,32075
12637,42107
13068,13246
20030,29961
6776,37454
1085,8107
3197,19503
24983,39542
2388,45937
6053,37998
35037,48426
35614,44300
3874,6132
11314,42097
20426,49559
10936,32123
25256,27808
4994,5409
14523,42021
9546,46726
2076,24882
287,25281
7264,47192
19872,45186
12561,46784
25282,25996
6573,13309
14449,29425
17165,46412
22389,41584
11618,28895
17406,26095
34900,46061
6136,33687
19181,33934
13320,19482
10434,47538
14320,24292
1242,20899
7158,42228
30599,40957
6723,29468
23811,44582
15243,33608
14778,34969
15217,19555
2569,28578
33071,33448
4011,17518
26570,40513
2349,7112
18356,21369
32460,47789
40177,40463
5647,38784
16762,27871
19911,49621
13342,39778
7988,20404
4996,18263
4708,34600
28028,30336
8282,13711
17507,22740
2186,5778
6610,31634
24254,43997
31671,49965
9867,15010
11298,23039
2678,22455
11472,41097
2864,8093
12262,38772
14137,44563
47999,48772
40150,47311
5690,11662
24992,38449
5544,35222
42209,42831
41990,49883
1592,24637
28198,47901
34740,36673
15723,42300
41144,45890
2455,38783
23897,36381
26476,35909
28438,37912
10422,29353
7432,24629
5860,9979
38334,43204
5122,35125
35161,38773
39734,45504
25665,40770
32855,40343
2040,24396
9879,25169
38049,43220
9158,18239
24811,38414
26031,29227
8126,8229
43590,46178
12899,31987
9684,18285
25000,28487
20205,30045
41372,43431
23037,49644
16751,23120
16499,34950
542,34743
5534,23176
20361,33187
21482,43242
45597,49829
5357,21759
25743,39498
35383,49331
13007,42258
9138,43227
1390,38408
14096,43353
8831,41764
73,12199
2292,11384
14209,47202
7574,9944
30210,34849
2467,9695
21239,26114
6579,37908
13835,18853
3909,14850
7917,45746
36528,37876
11677,21075
11184,29810
4426,17062
5395,33139
33319,47751
14471,32276
11832,14947
32216,45445
6161,12670
11114,18868
13450,25808
27678,47568
27243,34808
34462,46453
4207,41460
7905,24579
16994,41671
2757,28493
1243,18709
12204,37157
1705,33292
5659,20538
553,4676
15250,45196
2225,11636
4285,29258
17456,26426
14806,34602
24455,35853
2111,43779
13032,36033
5377,31405
28012,47040
20318,29652
39488,43488
10356,19576
5239,25055
33535,35863
23142,45980
11837,21306
17478,24872
11001,43665
5701,13974
9879,29975
20612,28594
17539,22115
24568,46468
7670,47693
1871,23539
6792,12486
1840,9142
13828,24424
5987,29994
21267,34123
24335,33842
25938,30809
8685,40733
10591,41673
24185,40664
2861,18212
18141,22341
7439,23035
5728,34614
12818,44159
4410,30434
36840,44139
33944,42460
23115,26383
12162,23294
31979,40913
8615,35426
1386,16677
15733,39849
14993,40039
17659,25980
2007,48286
5806,42791
36183,36635
21064,32609
20747,49706
18474,28758
1887,34571
7144,18549
5176,10315
26720,30821
30021,46549
18246,42140
26711,45819
15595,24050
5053,30661
4523,15385
6448,19785
5949,23070
3264,5396
13441,29397
5386,40111
16492,48360
28581,31237
33489,44108
869,17447
17993,38634
38053,40173
30690,41581
24685,40182
31340,43383
1870,35691
25979,28500
10513,25901
25825,40865
8171,14982
23697,28966
23583,32062
6155,33095
5583,13456
10972,20184
22979,42686
24574,32622
16074,32140
1932,10154
29229,35221
40971,49316
33440,46444
5794,37438
30754,42131
5354,13754
3584,45886
13848,32888
22411,37102
29257,32701
25370,36097
4194,24877
11974,27699
4195,27731
14690,27690
8799,10363
20464,26712
5810,41704
2287,23685
17331,31479
4340,8083
2574,20709
4987,5450
9636,40284
27318,43305
7857,28539
32416,32888
1298,19384
2107,44628
28704,34595
19680,22816
23320,42174
13178,14195
9983,47912
18378,39518
11410,42236
4774,18339
2135,42889
5430,42587
9717,13269
20710,46716
14477,31904
11800,12593
9975,33684
32464,44606
1187,11824
17964,18186
9503,34628
17029,30740
35017,40661
7966,41664
439,19286
15866,21213
14154,17106
2824,13313
21661,43713
7775,32270
22245,24516
2608,11968
5037,19099
22840,42072
21969,32165
1942,8882
21844,37354
24762,40512
15118,39605
35899,37494
29464,30095
1327,36313
31115,36178
7330,35387
12842,49685
2255,10510
13524,20443
15641,38599
24693,28260
46318,48196
11147,16885
4364,20854
4323,18601
1696,41256
21328,38376
32573,45249
26159,32311
8669,43046
16657,18278
6890,37717
9244,19599
2835,7005
11332,12851
20421,32195
37514,47653
14854,40067
10296,40814
39065,47116
15680,26819
19074,42738
20750,34356
16296,22621
11444,17229
7995,36312
8271,19214
9521,44201
14408,45615
14007,45271
18471,20753
37281,44826
22899,35431
47991,48911
25981,26912
26011,41838
20896,36810
28960,40145
17603,25861
12588,18785
13254,43721
30615,30886
23519,34358
2443,9002
7257,12412
6017,36408
3185,26608
6949,37142
20982,39967
26023,41848
668,4546
26838,47659
1280,22106
1029,11907
7725,17361
8750,24702
7411,32477
11733,29009
10612,48001
8749,33899
22110,47406
37170,49317
1115,17316
24055,24165
5360,38703
32319,46779
3770,42695
9115,15940
2771,21491
9083,29988
14868,49548
8859,15196
14009,41910
9889,18717
5059,34052
11483,34846
29566,38211
31834,33151
33510,35349
25331,37891
10412,41123
38374,48645
6582,28057
8146,16428
20554,32858
6146,44873
3905,18545
33255,47258
19010,46994
31737,46400
1942,4239
8356,10761
27052,40956
8444,35491
3900,28000
11049,27572
34250,38892
195,30124
25991,41505
1906,41176
26544,49790
9389,20622
10511,10900
35583,49769
7096,46563
8620,46455
15719,41002
6624,47507
1524,1632
2720,16210
5277,5591
7528,19775
15582,16006
28938,31421
24703,43933
17110,40183
11687,24422
13153,18674
28749,38315
33217,46750
12527,44815
17091,18249
8329,24375
3427,14732
20269,26407
49060,49272
34533,47824
33251,43301
12394,48608
11153,44086
2863,45134
14446,39951
13758,36167
3181,37307
13071,22405
22677,23986
3617,40089
8282,31325
18015,37185
28859,47878
21564,43593
24859,43291
29007,37950
16513,28192
17738,19349
45524,46859
32926,36721
33048,38404
5513,43724
8956,42566
28130,41060
7618,15480
28009,35815
15678,27741
23865,48445
17816,40358
7453,29938
2408,11319
5500,38951
22856,25772
23601,23674
28869,48165
18181,41395
6783,27110
21545,29556
3733,4585
24184,36305
7502,13211
31845,41879
27645,40614
30657,46817
28379,40609
15505,47569
6067,17491
30908,31352
226,39878
15342,20221
57,9332
15305,40341
1712,41952
13691,30353
42322,49553
8050,49418
20468,28821
22221,22349
37029,46670
3230,39777
26948,32930
3279,16284
13747,49883
28123,36832
21027,36140
30744,39215
14271,46096
27463,31309
4678,19113
3530,23450
7574,7960
766,30558
3334,7296
17286,46154
35861,49981
6176,33999
31164,35078
40224,42350
9929,28159
1131,34628
2156,41969
3360,5484
6601,13991
10528,32625
35359,41634
2485,10919
20357,36695
16020,26299
5285,26099
465,42122
22342,22652
13169,34162
2900,46035
403,44627
63,25311
28546,48023
12133,42877
17831,49229
26065,27900
2849,29481
4658,7857
13616,34100
32894,49159
37110,38125
14925,29866
15730,34989
32199,34782
28341,43834
1290,32005
9910,32589
33884,34033
2862,3298
30737,34987
6265,46098
7076,25372
6475,8001
15478,47950
17284,44522
1594,48631
14731,33383
14255,20622
12761,31492
21200,40366
26642,36175
24622,27751
21483,46316
37422,39501
23872,49884
7721,29432
23099,40512
22944,43607
11669,46691
5846,10809
3037,31006
11946,19615
40838,49702
4369,16398
12043,35763
23811,48827
3703,36694
17198,32296
1430,41410
36994,42622
29740,38338
15295,18795
5062,26161
5123,46816
12250,29825
1202,18548
18184,19680
1663,46492
3525,30164
19469,34273
11184,42081
23890,47026
6979,44636
31468,36912
27547,27892
418,33900
13703,25720
22388,27453
21952,40886
8348,9127
15190,46863
5013,39077
26460,32855
19205,19301
13899,15459
30315,47671
5264,30028
36442,44337
15968,18083
20045,39694
34673,39696
16809,18699
25983,27039
36910,45903
36231,49752
1326,7071
491,16069
8700,9205
8155,28330
17456,38697
15048,23775
20193,43729
6437,43656
18447,27206
24733,40898
13401,43448
8202,27395
6899,34827
14277,28035
1221,28373
40346,44678
7326,8476
27399,30222
8973,36317
19661,36671
11001,49520
18062,36413
1998,6538
3861,10060
16904,20814
8295,40768
10398,14703
507,36550
15192,32922
32024,43909
4984,23571
34274,42407
9578,11931
34231,34409
25088,25382
22789,24713
6789,33504
5700,29376
37413,40057
4160,36141
14592,25952
11701,33285
22566,38439
1466,44742
2169,20541
10352,14708
32,39825
3667,6380
5555,41480
5554,15214
15706,37465
17987,48108
44716,46862
5097,27770
15916,32579
23022,23379
827,8016
954,43254
11378,21870
19179,25569
879,24421
19966,42918
1139,13206
16392,48723
3841,21435
32130,36734
8621,18845
41716,48216
16594,44693
31472,39208
8481,45603
4954,47090
3502,38184
34797,45908
38847,44196
42809,49053
772,10187
5581,46434
21635,49957
33242,43670
27296,32298
4454,19568
28694,34525
24239,48983
17426,25194
26520,49046
22751,27588
1458,46328
711,35925
7370,19620
21425,26176
18482,37483
42652,44531
9504,28331
32982,38239
485,10480
45681,49183
16981,31344
2758,38975
35120,44440
41606,46112
604,15275
23411,24786
8162,13554
24031,47125
9914,26859
13326,49019
28729,39218
4681,21021
8848,27064
21420,42397
1801,26291
37665,42482
657,37917
3267,36758
18109,31616
19928,46143
22005,35853
14402,33667
21227,28389
15839,38478
9835,10886
6039,20816
8712,40385
16050,36446
14336,32266
9661,38090
45587,48743
10856,30536
16327,38417
23915,28991
15366,49750
12065,23442
26648,42949
17686,21468
1908,29894
29550,41410
21541,42700
16916,35779
10590,18524
49305,49483
5518,8662
7376,40887
16603,40917
65,42485
22766,43656
20327,29421
1437,14444
26745,49648
17841,42135
24716,49806
30188,31494
1126,19655
12708,36501
5637,25508
29550,48176
9313,40359
1209,14994
18675,29502
1891,14799
1529,27215
29997,38315
7591,9900
8841,28471
30833,36335
43666,49723
33857,47059
5565,8077
28999,49012
759,3804
26250,28135
7829,34574
36161,40875
27501,40892
9470,20721
10838,18602
14831,22772
21493,22226
8546,47397
4532,35934
28737,42037
31732,34273
2973,22243
784,37984
27179,41780
20170,27501
15642,40892
6855,41134
19740,44132
20704,30818
15668,22865
2809,8256
1219,41295
3090,20549
937,35947
27640,39896
10121,44975
32184,34555
16776,41760
2588,35614
9025,26090
20258,36366
41486,48907
22987,40002
45001,46659
29308,33501
8891,49660
678,21319
21006,25090
8671,32358
29956,31470
6092,15834
7205,18858
3277,15837
22793,23140
17260,43428
2538,47928
19491,30572
4140,27731
36584,39614
5554,21793
13675,25662
15292,25745
5370,41863
1068,17690
14158,28290
9343,38241
3582,45116
2741,38084
30879,41136
23367,32652
1125,21607
12195,30199
5659,11414
4760,36457
4535,21063
715,23429
4253,9299
17809,48157
5262,18359
21091,29900
1885,3575
5773,9449
17073,27363
32325,43030
14617,32372
17729,38779
35160,38017
24613,31452
28152,43588
5090,15808
32019,48585
11668,39700
3290,9602
30142,36305
2162,34593
9731,24363
12929,19964
26230,28502
20456,29510
29809,43420
22635,35712
2316,6363
10721,38284
2784,30560
20857,33237
21514,31292
20832,47702
11269,48477
718,8959
8717,40192
37070,40954
41,48344
3112,10619
21970,22648
42793,46804
19351,25973
19479,47850
29811,46125
1119,35317
118,24620
15275,49095
6691,41752
10767,41261
18453,34622
18371,48553
16330,29483
5744,10158
6211,31501
23965,36088
25668,48777
20981,40978
1929,37751
20843,41044
19464,20373
5030,21368
16439,16594
37487,45564
14327,27829
10127,20148
2626,25786
1534,8555
25340,26438
25967,45030
2869,28173
28331,38180
2313,18092
19091,31472
24500,38475
14568,18442
8150,27262
33397,41811
4920,35129
19398,32154
3668,43280
4268,47217
940,45881
7817,47209
46000,49260
622,34460
49076,49594
24117,47755
21789,45594
42945,49022
33890,35678
6094,30111
30429,41168
2946,4799
4311,27292
665,20951
25005,32352
13806,44291
3779,26650
26800,28765
39791,43493
12088,46785
3558,24961
30634,44956
10904,38633
24247,46673
22822,48258
22760,40964
9219,42765
26343,46956
20180,48381
18611,46834
5071,9610
7096,11962
17552,36876
6620,28248
5031,6047
43919,45794
43286,45127
7616,19353
908,46319
28759,39515
33865,46709
22341,35503
2227,7340
2888,38348
38056,45976
4876,18941
10538,29800
10727,26289
7399,12121
12836,14002
21812,39296
32948,33424
16481,49919
2098,24838
20992,49356
43337,48448
41661,43998
7743,44361
34102,48500
20095,38228
5335,16607
10477,32126
9749,41775
1782,41756
13569,17909
21085,35934
43829,45877
18676,40789
8689,38762
10616,34163
16383,36902
6909,11331
21414,38095
13314,32851
3520,31219
11677,34745
4602,34930
5822,25743
28915,29424
18856,42827
3449,13259
15678,38052
19665,22028
31273,37843
13899,19891
13067,29160
6095,34388
8083,14981
8862,21135
49234,49324
4152,34320
25546,45433
209,27204
31255,32726
17437,31775
4957,32246
17067,49211
12017,14033
1138,43882
15484,40788
36489,44801
44333,45918
25440,30670
14484,45777
17376,43550
30578,40031
27394,37693
8009,15567
6286,43381
14483,22894
6065,12645
31563,33229
30098,45995
11766,23432
15033,20328
21668,38338
36876,47317
10983,19007
19294,45631
44777,45935
11624,29391
17705,39645
44843,49938
47947,49314
2728,20241
26745,32709
3652,16196
7434,45029
20592,24242
2852,40464
31482,43978
26001,28993
26074,33413
672,21959
27433,42128
12962,21364
44650,46510
26777,34095
8318,9505
23762,43836
4554,34434
9466,40631
25288,43057
9740,19700
23603,43025
